packet_size,transmission_time,latency,jitter,packet_loss,network_load,throughput,bandwidth_usage,encryption_time,decryption_time,key_size,block_size,cpu_usage,memory_usage,encryption_strength,error_rate,integrity_check_time,retransmission_count,packet_order,traffic_type
259,17.648741872643345,23.504885035932716,5.049774923127943,3.0494687083464966,46.91966387610688,72.35621908620284,47.108784704655235,7.512800977115665,1.9037467933338268,256,128,12.157590264042195,195.21302031238275,6,0.25892719362110217,1.843109169765488,4,0,1
880,23.325338665425328,34.58449671235783,1.4949490425110372,2.033620519870492,85.03936533814925,835.6331724674361,63.49187692042266,8.01126098456425,9.993042533416938,256,16,39.21898736406043,962.196238950605,3,0.19109127972892948,0.5140242239648375,4,1,1
1243,34.22757771675623,50.321673236606856,2.257254251172311,1.5826407509898488,28.61665603110972,92.46417154368012,44.090534028470536,5.374404833852505,6.885476440432499,256,16,13.615691784490886,918.2226584151348,2,1.1527288701416807,3.1703170896329067,2,1,1
992,27.608050112471442,44.428109431125975,6.511933026848558,3.202053184132671,12.782798468698724,57.080843429405924,21.976117869790745,5.5943514243598536,5.351351904636688,192,32,82.06030203217422,312.598114148309,9,0.9052304992572451,1.3252586880931294,1,1,1
1212,17.997412841854892,22.609046679367882,4.275374304813542,2.183072811008632,73.44885400225766,363.89368041081275,36.424151530990315,2.379429813607883,9.570993373657638,192,16,86.28202103472464,823.5947720294572,3,0.009984235795950314,3.538105056568289,4,1,1
428,22.34659473236898,13.914689584418186,1.5533361543645645,0.4621055022658932,57.67069101352079,956.5928051203532,47.97174831422252,2.8250221882173,8.265113756552637,128,64,68.83039327568004,468.456788347588,6,0.7021333056372987,4.510856871511415,0,0,1
679,39.9295600748218,2.245203436133343,4.842039943029173,4.579752352561722,51.11369543211525,983.5025681374105,78.46953296963834,9.096960240345012,7.071558876472999,192,64,68.13476682510671,715.3902710780347,10,0.25472830339372887,2.6865094621111902,4,0,1
1480,14.628328618844009,16.24236062798388,0.27256240047025465,3.892465497266895,12.74747074825747,202.86843046519314,72.86952001726073,8.48313132030152,8.464773860580266,256,128,29.271413552938448,249.0426998319106,2,1.9762389964873306,3.035804909866878,2,1,1
1390,7.970506749063956,70.8302806492177,7.365564171905973,0.2818909564527622,62.25850150454761,149.4889181064041,30.884368640131427,0.5961643061310831,4.161932541140299,256,64,15.91404612464677,584.6988255907787,7,0.9203151184635079,2.620589105269827,3,0,1
1051,16.34499688965908,25.120218365212708,0.8284548154479395,2.625319350953478,23.729868150765185,353.60037822322283,63.396556429446264,8.759182066886591,7.002165231682028,128,16,74.16837086887332,213.95466960391545,1,0.8522532775430538,4.105466241643869,2,0,1
1446,42.627176558907166,47.39157920202947,6.328224837129978,0.4168878144931415,84.49573441637563,337.74975404019267,76.20952838088726,0.7397314130746199,2.3105101779327963,128,128,54.7329545242694,582.5504488223044,9,1.2883486637340948,1.284401724636823,2,1,1
734,5.360496027960986,59.53881374340123,7.950802045493434,4.186449295292425,64.85815608605456,759.8332898552366,20.527556782115514,4.8536638279521185,9.88600603503747,192,16,64.53020246297399,319.2345604514915,1,0.7141870070744554,2.067564788734489,0,0,1
1087,49.59310759525014,88.7972493803291,1.4131743570942588,3.065069805259859,66.56271104270692,444.55502172597943,63.25674042024956,1.1406108980535754,6.095326150887333,256,32,72.3712854468984,507.2198758919332,9,1.4310292559254576,4.485654021563839,1,1,1
1318,27.509142047455462,88.99665474094853,5.234523037593524,0.8622456678653423,28.606421808902436,780.1037021487788,47.56000973666944,9.703819815343104,8.23525385063542,128,128,42.75474151618151,701.1724304569877,1,1.8095875676184083,3.6458655119284757,0,1,1
1020,49.2574414543876,74.82763963445454,7.812768392158749,0.10370671403100384,80.46030704453747,748.9643839280208,60.81417177698667,9.737032930140053,4.369728865044823,128,32,21.56372719826542,889.367123494557,1,0.9977945731638493,1.6684206761328406,0,0,1
837,47.0108246822129,4.480542212801641,2.680271202094314,0.1579050607321031,53.018605662656086,578.7321196957973,56.33535641430741,6.303273948682863,7.706593783114217,192,128,73.60294394903164,248.76010277675024,8,0.7658460429080141,4.17989814031558,4,1,1
1455,23.18787199633492,57.931971489456075,1.7128742707160292,2.536827360324149,78.56673422513845,833.6785876419134,79.0799296673421,4.225946652823569,4.180156544958924,128,64,46.30125113827259,903.9422038759284,1,1.0437936874158769,1.2702386319837224,3,0,1
269,10.726062655662105,78.87176361231914,3.4345091985778233,3.6718673933838692,31.67579798658208,196.4520988061544,37.32892437787207,5.363931126848504,6.105048326125537,192,16,76.1539384684746,451.0338831345611,8,1.2071053906576141,3.207478828193023,2,0,1
620,9.079354051691784,2.7115164315729574,5.591521848174827,0.6042022566697958,70.43693704785969,162.6486851648528,67.16857891215588,7.7418435445782,7.892280749019966,256,128,45.01593174080102,859.4169117452929,3,1.695405210075399,4.78663909128144,0,0,1
139,12.759478829627918,55.41877675200125,5.795267989062025,1.1064203295747876,55.9653522928038,750.8996082441655,34.078393298783666,2.6203331173417452,1.6065021763142664,192,64,27.361312676584486,561.2931265759867,4,0.7889589026980914,2.9160838016457697,0,0,1
1384,35.79649938766233,85.91865043281692,1.3956757012311016,1.6362997258476613,13.87354446484653,245.55226509314022,46.13647865301037,4.6963636665608295,3.8894655880116584,128,64,23.680401332302587,875.9877145866459,2,0.10286294180049027,4.017388362167164,1,1,1
1054,14.374549741842904,47.93610550838443,4.629931591972319,1.090383910305765,42.427385901862955,3.791589436564276,78.52285243804471,7.5040525574043055,5.676901015272921,192,64,69.51374052473342,696.5416607681797,6,1.261467646832995,3.7036106485413445,1,1,1
1349,17.729838210610616,1.4065140868473969,2.7559937358409297,1.9566828134357932,24.71283720987719,912.0482084758936,65.96817776084916,4.256228539452709,3.672978207837608,192,32,55.99112982351974,557.8445265550915,7,1.9737564582403415,4.34203305141315,3,0,1
1083,22.990161395736123,2.0903224752251384,8.436039758843012,2.798075028825381,38.73388703030049,623.3141209750298,38.94927537701354,0.8039669598806161,3.4370887301787585,256,64,42.36823203717492,381.2847697002959,10,1.7084734588493746,4.846944479051409,2,0,1
1247,45.74840134065136,42.2469677039613,3.2043938074339047,3.4246837412065463,40.668130741217794,445.49276030993275,57.162156985516994,5.3202469810236375,3.1758088510357654,192,128,49.36934049530656,972.0181788567899,3,1.516511960505661,0.2093511295720738,0,1,1
1074,10.280277476357458,16.3458580742587,8.40317479288521,4.818875911036143,47.99426824227078,726.0107734990288,22.9815250101665,7.505406044125693,2.6640223071889344,128,32,53.97108842292319,820.807891899776,9,0.35300397403031925,0.2365618797407843,4,1,1
137,1.2463010778803527,66.78061505223269,4.342789664757742,4.654218348415973,58.02323541827705,333.9984013821706,35.98369499725818,9.779755887253321,8.56459334427849,128,16,29.153315346063682,443.0684666550352,3,1.4972384380156354,3.0126692647900644,1,0,1
427,3.9447241085303375,71.17112722570924,7.2931990816818875,2.8506348741445726,55.678212199855935,953.7123910383223,63.10342937621687,0.8519384553748318,9.275046729305629,256,64,40.25324637581513,250.05123375314145,7,0.16295319715120837,4.775802217955649,0,1,1
1374,45.33355074232578,18.61009975060223,5.149596262587022,3.6707502822817735,13.119312376399606,69.55166865846348,54.205614175299495,5.629245720434283,7.151609757485117,256,128,33.392917208778805,801.5818767339644,4,0.9878359432098012,2.479847055967093,4,0,1
1299,32.72830677732479,88.964795563924,6.257429978896667,4.75436102312714,70.05513747909774,641.3072424716986,48.180371178606336,4.7744172903200965,0.7849953712682289,256,128,41.07390773965018,990.949859029828,5,0.7417995009864149,4.214919863320768,0,1,1
1013,14.378990347062532,44.748876652913665,4.014029457527693,0.41735972270702415,85.93471075782146,777.5121933784122,61.45256360095779,2.8032634982639295,7.969215353725518,128,32,50.04497708143239,351.07745841322486,9,1.8105726654439203,3.8627479902830664,3,0,1
553,9.682432549548365,15.14174485160045,7.7052470012941585,0.028173799307145697,37.89450311879733,469.65678198561585,43.90753344918956,6.558745840448758,5.55342849059597,192,16,23.86860312434927,924.2767651014962,3,0.31967149840840414,2.5414361425305514,3,1,1
136,15.419070095218602,76.66090820887015,4.309374897379217,0.1489988186479163,24.379752107060682,755.2133867109699,21.569368671944787,2.05441368212993,7.7020458348942595,128,32,41.481205011911044,212.83363502912817,3,1.5777700071084826,2.614544405593875,4,1,1
1439,6.625049435312725,79.20747550166051,4.628870301199637,2.816746811864819,53.20012504923082,926.9834874806908,46.46159741093404,3.1967152894911015,4.654714549796882,128,64,40.83955546455388,956.9856288266687,9,0.09702380378835906,2.2365637217276655,1,1,1
1072,47.135112603937614,64.29025179388029,5.225018815486476,3.814167126512671,66.39303425953153,744.2499067786052,74.1277515375957,7.926695206663681,0.8921781914409386,256,16,32.88030534738102,770.805021198757,9,1.4035095209447188,1.335773752640214,3,0,1
895,39.426102543898075,85.49308976705277,8.335058772021236,1.835374753725173,64.31239156221307,310.0575002691748,71.39690769884727,4.873911530242772,6.976577365829581,256,16,89.87970598419616,411.93660633733316,4,0.5875564128961035,4.3076901154067775,1,0,1
1072,23.657167668714497,73.99992423103646,6.627851393154502,2.726195873638093,58.96876620006866,562.2845283444833,44.539831124570775,9.939871145738906,4.719220679022902,192,16,15.89020071954331,374.16864006661046,1,1.9518268457890644,1.126893674905627,4,0,1
692,43.38316765064489,88.33836798547206,3.556687827000923,2.5818315927426845,21.698580170256683,911.6919143417637,21.33328644562296,4.171377069413543,8.803413207679842,192,32,61.436091142858864,679.0918185454161,1,1.3434868799187243,4.543910695086043,4,1,1
1237,13.223452010368382,43.95491680006246,6.736164376417274,0.47385445796009784,76.94599155223986,449.6486277570102,58.17843635721894,4.900980127952055,7.51231039980356,192,128,23.95508852291485,634.15642623283,9,0.6178109624300461,1.86266528708167,0,0,1
1163,36.13890785513748,75.0121156818448,6.4600230727849155,1.607941321120245,44.04972499350522,682.0167964207992,64.47166566697187,3.3524487398410736,3.915836603889189,192,32,77.16191914281458,927.0430313443178,6,0.4710420484712141,0.22983680177224117,4,1,1
1424,42.950492451673426,99.9754047794754,9.317090831209073,0.09717577591150994,27.717486642549602,466.0492104037436,37.65461456505649,2.7447892588149316,7.378778617946277,128,128,83.13572288074407,789.6188207882927,5,1.2786175537623279,0.9250523343422513,0,0,1
323,18.48166686954036,72.7681885544423,8.430022716650965,0.5535284440325544,16.90129128504772,122.2228127834218,48.599839977174454,9.261673406350763,5.204481694770543,192,32,42.11823860871671,586.3283853165342,10,0.5454608897042348,4.450341345241088,1,0,1
417,38.11575782708517,12.304194243476084,6.509724545137356,4.0592911145488895,43.33752919784392,59.539038240398924,79.51140771486251,7.613853081222945,2.394717546465679,128,128,75.87827595365678,934.8092576556891,3,0.37361070490670123,0.7293782567052434,0,0,1
448,15.458545113951159,52.313553520489116,3.480920395772032,4.147067486241594,59.43784374778459,952.3216856690585,54.580580778895914,3.667324055913427,4.488920034682107,128,128,29.992755948004834,633.457568199897,3,1.2953394114603867,3.7199909863317893,1,1,1
214,15.643999627692509,59.147431333059764,7.817806843726569,4.009731600225349,63.23021673212062,612.9292316476746,41.064494339693994,7.1514819016343845,2.614342747832136,192,16,21.205480586340926,864.7163520946095,2,1.4485740892753094,0.9957871734930818,3,0,1
797,6.245801749155117,18.246856832067706,5.79456210132173,3.634093204761183,87.01895291178053,104.71109820936908,57.64933259840799,9.674945629147325,0.5472769394145826,192,128,35.27026131220887,856.8483868880708,7,0.47605661352759165,2.544771192196403,1,1,1
1446,22.562844278960537,96.32627178362571,9.854172882198926,3.9665642319995085,22.251846693100596,857.5811199113682,30.80133841184507,1.2034556733321822,2.8445598490968864,128,64,37.33392111128378,927.2753730545826,9,1.0717449327703172,1.1055143525218252,2,1,1
1163,36.75588341837369,18.382397985827012,2.5503106728410603,3.354911706347592,88.86189321580416,523.1704433743025,31.9551423964748,3.0127918415231636,2.490452596128378,256,64,41.788603582846314,160.84182815119414,6,1.3272590987617137,1.7325106450650276,0,1,1
139,47.070819472992966,18.578234051609055,0.8885928252157809,3.349166694081443,62.37407044577823,772.1601801276333,75.49548288284102,2.405496217352513,0.5412006325255643,192,128,39.836715356625504,625.4377011521,10,1.8838334230520537,0.7116288995658732,3,1,1
1412,30.586052604525708,91.60154665948095,0.7919289376906821,3.3368089874590403,46.33832461657612,127.62943942978966,34.352002470159846,8.762940054621897,7.94729099695207,256,128,42.891556228040315,521.5533320539442,1,1.6068665877684594,2.824411152999393,1,0,1
1385,43.293641349051214,47.05533787904544,6.436300844681635,2.5702139483910207,81.05553806785275,907.0035213977565,38.647362752944645,2.2023081307394023,1.2313569126230957,128,128,66.8026692644104,541.4881451182052,6,0.8416297004954074,1.8925435292524804,4,1,1
315,41.302237815221126,7.2556396481771035,9.398676266224086,1.8167361673242222,65.55837935627142,590.9449042423436,52.626634518185234,3.4267219619018086,4.7660612024193805,256,128,29.646410629258817,513.9195432581826,8,1.6888146876003376,1.8908725842903464,0,1,1
1270,9.493809595788761,60.22056249391433,0.11912595148590137,3.650976330807775,37.89737718856122,738.522420068292,73.98155721665637,5.666677346598755,4.469890169122117,128,16,11.486047661209735,853.7200204801069,8,0.8833879742953381,0.28901340764815975,1,0,1
435,24.80505401671894,60.58080851467174,7.285133364881996,1.493230067933708,80.72685572611692,32.348308328836126,66.88693338314087,6.400396378076022,2.2233771144026635,256,64,49.17444411050173,386.5896076752449,10,0.26025330498450905,0.7670291067807667,3,1,1
1291,6.729253240744182,7.3855751099696185,6.60494530707616,2.714510657388096,63.329236545562786,315.98959529880415,22.627035240192495,8.177745744060232,9.685250812105119,256,16,45.86329953638912,516.4759734668005,3,0.6822009014610233,3.5668993795653425,4,1,1
191,34.42550491652011,97.27972706773254,7.349811502972712,2.1667781010894065,65.90698846353756,268.1779689810163,61.58178013390216,4.369570842262085,6.235469246805154,256,64,14.805199187474436,280.6142886109771,1,1.6094480212968314,1.5323693702774748,0,0,1
452,47.54508374405772,54.858966564162984,3.6185135269471225,1.3831113854685055,81.71119104688209,949.645400292583,50.243688961039574,5.575324865211981,8.22837393438594,128,128,20.7041121201131,326.5449543322612,5,1.9116095537250228,2.2661388393688493,3,1,1
670,7.717383445859069,56.41977649579666,8.222914802112765,4.873449602262316,45.87329663752442,186.15323031145573,48.53317052014283,9.67188971291995,5.213335293732027,128,64,50.79367157479151,694.3780750094875,6,1.9671675091804008,3.839032520614454,4,0,1
915,36.96027340932452,52.49142603573706,0.5425986210467333,1.2937582260090974,62.552328476780524,707.3446749873784,61.49350200953259,3.3249364981123595,7.366713215042674,128,64,28.780060801566343,205.24234442559577,10,1.2781899845440838,2.2793114493038025,2,1,1
880,31.979669392525185,61.46244618481738,7.578767896158073,1.54646531861515,69.57512173102243,43.71078421154373,31.773922773142647,2.8568950060705856,9.712902478961702,192,32,80.20786353131575,269.0396298952096,9,0.9566839147542101,1.2054842541100481,4,1,1
462,29.596646813396887,27.16567552460174,2.7440122193559686,0.8079375087903412,46.31520465046252,198.48640160854433,78.88931981970319,7.25069231774664,3.8098514311294647,128,32,23.86339891675961,575.2311036141826,2,0.3241141282386848,2.794138791352672,0,0,1
656,20.115891499728622,29.43689344950924,4.820693971094908,4.114903126571453,16.676169259023474,339.25875690009843,58.71839181634694,7.825794576404482,5.290506600744481,192,128,11.6098105478813,139.39572516671217,1,0.2050486145944097,4.025909429655281,2,1,1
1468,18.401450739936816,51.62256988981714,8.244099088416483,2.9329470027724467,71.71518152754885,794.7113420268669,41.939370476711375,4.4403995802129295,5.388100537574062,128,16,45.80510155128483,214.2342994783524,7,1.0370044113346581,3.038245229341142,1,0,1
1293,3.217210261925505,80.86189962159438,2.7864544483922566,3.0651962823619283,13.825308219468946,790.1866034817385,56.01213248420967,2.523299723107961,9.923950755079318,192,32,88.89304884866044,877.017645070074,2,1.4555581702430491,2.158888119807267,2,1,1
455,11.67752670434866,5.936593072923707,1.9335543652745457,4.102807058995489,67.43315213781906,952.6492598814187,32.98825179737722,7.899765230208227,2.7144418907260244,256,128,60.70980210451811,861.5320892154962,2,0.647844125750999,0.7155601353524469,2,0,1
290,1.7436672320545181,60.737017009804354,6.845000534944053,1.7145982931493968,82.87001668196424,916.8507351642179,58.03051189129737,6.869682505150862,6.915421331577249,256,16,38.32237770095396,412.998494542284,3,1.3493534557122897,1.3186945566723298,2,1,1
521,29.489438173519005,80.87103610812508,5.380609425917364,0.9681671269010689,37.75751986960148,82.43308044997133,21.693028444267842,8.824164112162274,1.8131819453290772,128,32,11.349440917428666,413.192183780066,4,1.1416207984818438,4.735982501082393,4,0,1
799,6.186808558017534,16.534809931685487,5.1925983005872265,0.9920268199695198,18.164942811026144,830.0378544225512,40.47091468450197,8.521101411107653,9.307198554515356,192,64,48.79587517937814,942.8639043376032,7,1.8814977234321082,3.881859432672039,2,1,1
106,43.77795030745609,2.4872316560760632,2.6420182038253404,3.6630991073112966,28.62911918326729,451.7224059604768,64.8510138048504,2.449354252790217,6.1086282305161355,256,32,26.517280171074418,123.2570251648209,1,0.4191138629939106,0.5291022493929151,2,1,1
232,26.634008014161097,31.958616219004348,0.4453150276182738,3.070575772312237,54.98252513003139,866.0202046390037,68.4786709468484,8.407222210842463,8.664409506874966,256,128,61.820326835731684,622.2659617767438,6,1.1821169334559176,0.1270215689529211,1,0,1
656,35.284805543876715,59.226226966230215,4.161664469483997,1.0316943929104445,85.4127794484869,90.19696527959944,35.17516479883808,2.1641505406295853,9.004794671225321,192,32,56.6406794985041,637.6515211366547,7,0.8275938132278418,0.9595547720795204,2,1,1
925,21.131997500184326,14.690034167070024,1.1549388566309031,0.7253269732021178,50.98261839088934,822.9463324058282,52.36456767679919,8.705187085890103,5.792544164989402,128,32,31.217102030974793,809.0983604634952,3,0.5231510994957616,4.725064617598095,4,1,1
860,28.468410641051385,43.18611472627607,9.069292591427102,0.603436525809864,19.018983055735703,160.48287648177353,51.709573381347084,7.818048873310444,6.979069076762885,256,16,15.510618737493731,956.5754642403407,3,0.7145845894709648,2.942190696804254,3,1,1
1154,47.19029967136489,55.67982824005352,0.5083782023701322,3.1389932385151886,60.22265389730704,334.5077884392729,45.28736278260683,5.913680205682786,7.137846080274649,128,16,70.40153584322678,420.24482833900953,2,0.5890699098091916,4.209432795820835,3,0,1
634,5.0539679415598675,60.2894263809744,4.373343456425376,0.0005932245542500381,68.62759494303532,29.81955188973165,33.705978965178716,6.601105920199239,4.874567823333208,128,64,56.83712756743538,494.0501261104011,5,1.0552972106353737,2.3796025636886413,4,1,1
525,13.44295082426111,28.16676037903714,0.617231278638196,0.09159671301771866,41.462693599423275,124.6043600989514,62.19369399372637,1.488753073310203,4.630963349375316,192,128,77.37009996069027,704.1686324681597,7,1.1161086108864215,4.150517148202101,4,1,1
771,39.21942801861667,40.602933962642844,1.0458843581911865,1.9477656781304764,67.72112514763316,446.2801595269703,35.14170090473118,0.8789092241201542,2.2687880802923575,192,64,30.7840012509373,970.5444601097589,3,1.7310801346708313,0.266190447014773,2,1,1
462,5.838123137250626,78.05558367768832,6.6227800025280175,3.456749321380812,35.98582521113518,818.5199972988358,74.66154422939695,3.641144046472132,4.147188324761487,256,64,62.228965182432965,901.7131183630368,7,1.5626116245987525,2.1914152903667827,4,0,1
181,4.707394091301431,94.18025471794786,6.506401483643536,3.4751968824870194,73.12721212771308,773.8961015936848,51.71007746711015,8.303355208463305,9.912190935182771,192,32,19.494440042294798,700.3477029430401,8,0.6050304559876707,1.9502129700657713,2,0,1
455,18.71552853894789,86.32615278070746,0.4272167293064538,2.150591368038453,37.285772765605515,236.0624640145369,72.22870023863732,4.92496294520974,3.0636849826256163,256,64,33.344792633347495,871.0512145039198,3,1.8626505712708659,4.909577388107601,0,0,1
1381,5.516229965149183,56.864066671609756,0.11120160369661494,3.455368033022848,30.488567328050074,152.5387586202117,37.444563248249835,2.6222432855054656,7.743188632422986,256,16,62.523128950189566,176.68398780229262,1,1.736705546443123,1.5723310883852515,1,1,1
688,29.66884366810395,41.61898749145071,0.8802989647035616,2.605480897900627,80.33451247132601,389.8741995187883,68.42474937552393,8.428214549190749,1.0638009655380682,256,64,76.04650441158344,439.4142485666674,3,1.2517259260158236,2.1428925574807125,1,1,1
394,12.087487290013392,33.962704822770405,7.653689087348227,4.884657083986577,53.8778736940317,883.3850788656719,26.81981509399955,2.6719589571652427,4.940953575372753,128,128,35.67404013946775,111.78324612896246,6,0.037257065366244735,3.8181241580795744,1,1,1
1347,44.889200196769245,13.370700042317788,5.88730708023992,0.8123010691841653,32.812503099334776,92.33364908884016,66.00982052044361,8.247190370788948,1.0548962532128834,128,64,73.9082845245201,259.7250144348553,1,0.41827323451938203,4.4154941872824125,0,0,1
1169,39.39150396141758,11.548573474395184,0.47737062736606695,3.0033363385280283,84.80695117176539,543.3710963340059,43.21675099551813,4.803305543722408,5.020099371175034,192,128,64.2201968218626,667.4433140821618,9,1.5786385047740648,4.40410205383168,1,0,1
1236,35.28555509887433,69.1474048664521,4.93216045714099,2.456193879755018,65.26809403728393,89.71867192363885,48.19940532911521,4.903201429039178,0.7617483776890805,192,128,37.89398172060799,897.0054613603,3,0.9075215957375729,2.033103266240115,2,1,1
1356,31.230257341840595,26.71964720094488,7.149090634839069,0.9723317232884721,27.656031972445376,470.7419090430747,30.008439215574366,3.0908362936533007,6.326300329097096,256,64,80.11175501955515,669.502278992616,3,0.2519010357887508,4.747919270036031,3,0,1
116,43.309820786731706,26.211506956812233,8.702618806547981,3.749952160708517,59.17138836742245,127.6647206488213,21.11766131146354,9.051653198543848,6.071836449799364,256,64,50.738325282834495,697.72429630771,7,0.8165193419157688,3.302193493696842,1,1,1
459,11.930041015595087,99.82131039330078,9.346961257524203,1.3775400996599763,79.62870650312196,81.25659806436542,59.971849587696894,1.3434601190942739,8.079510614988376,128,64,61.85974580368658,193.43944473058167,7,0.4238062476400051,4.270564186282867,1,0,1
1346,43.78233329544715,19.604669829505745,3.34166157324526,1.9085490954677082,65.6922514032046,191.65848373052117,55.26309700402509,1.8718598623834828,6.041218920912797,128,128,49.65050735227841,698.3744418220418,6,1.7851347938306743,4.638758414618252,2,0,1
965,39.685122622778565,15.657916189394136,1.4447410412913306,1.8741528479376501,29.580732060810433,256.0007633493974,57.345689124179444,6.5409052983389735,9.296992042335196,256,16,46.21759683926144,508.9120456322719,7,1.7785168086212781,1.2446386440633108,2,1,1
799,37.65988049299659,10.769837548232141,2.4455666152413302,1.221022365939744,61.907866295561185,276.98911375229335,35.30010548161519,8.576095024685308,7.939493833706384,256,32,77.83821737910851,686.296208423641,5,0.7741243642173399,2.54607257768361,1,1,1
547,28.50152822567128,58.40072917151282,7.784097771198215,2.153526658492026,59.532749817616065,645.6226793000855,34.35664777298636,1.406786876759662,1.760236943061749,192,64,33.576353203090065,393.5557985768446,8,0.2747870021741503,2.980206749318691,4,1,1
955,13.065963887559404,63.15851877420804,9.717693728918876,2.3667294046380913,75.6674930862951,55.926893747258376,69.81777867615486,7.4706463694577785,3.0219952889078634,256,32,12.930337789097974,623.3373474968531,10,0.7176624675965069,4.031944695936257,0,0,1
464,21.75384788360292,37.15756469943131,4.717296811867767,3.7211083640465374,24.250607759735985,81.72825084545877,65.67516515559399,7.55385956482512,0.7491906788035387,256,64,80.38261148359689,481.66236714789045,2,0.2574799299536752,2.0657119156328054,3,0,1
774,39.88496207240128,54.00592021563531,3.122996814123119,3.8253428718851854,65.9707733601088,189.51745531778784,40.20740695048164,6.024465936566818,4.168273014941669,256,128,76.00191624409464,602.7733498915547,5,0.6080919896748176,1.131200944898504,3,0,1
1107,2.557145733508898,79.05155356354635,4.3489867614043405,0.7927798414583104,12.189655370696162,872.1910061122405,58.26834295854082,5.1239164576117995,5.3405944108097785,128,128,39.32483796556902,232.38056649682,9,1.5423630714380745,3.7418492146461007,0,0,1
1449,39.32048769392416,81.99231266385308,3.117650131986811,2.9638614966376604,65.6940240508614,628.9763211371696,69.68900025012883,3.550333713421578,9.486489363429632,128,32,24.8360910964169,456.2423682555565,4,0.5838928777280266,3.002438979512933,1,0,1
566,12.763466283890757,95.83329549584919,2.639226479750828,4.480988991396978,86.83498431508455,730.6392895287677,73.32976653307693,3.838887028110332,5.461540606677275,192,16,64.04269144387769,436.8507915311686,8,1.0884038826139184,4.50166483714815,1,0,1
513,8.071150835358548,82.60253060636458,5.978132448831078,0.5439330444228041,23.951061299969396,370.9917934021015,20.34837565455456,6.907117987946973,7.9197663984579965,192,128,16.30087229085114,762.7550685875275,3,0.2377467437725711,3.309646904869514,1,1,1
685,6.669364590834806,56.919302235025235,0.2557862056980896,2.3645702226706926,34.90398182552071,214.00712872093087,68.80774358808345,1.1202292665321478,3.0462281196325613,192,32,43.90038044310468,735.7685625712589,6,0.6952508843316483,0.182452303483729,1,0,1
1356,2.3352505855899404,18.786039617847752,2.6695672617833828,3.7517656120417135,56.629725762284096,38.92339960194989,41.023540054815555,6.056882381673943,1.9550051539589013,256,128,16.868985723202492,917.9728162581997,8,0.07927533448851043,4.836591860492163,1,0,1
1347,26.655737775851193,10.876592212581397,6.647682570665391,3.057456671911716,68.59160366858046,489.0470843519203,63.10269708657059,3.1479558283020475,8.202944411349401,256,64,57.832774026301024,668.8500330548777,9,1.0963365229290862,3.0062423987087996,3,0,1
1093,11.694733761992744,6.396677101175061,0.41742069343736976,0.5029282829831194,37.549711232362746,574.7066832630856,42.28408187599997,4.932756163467454,2.850538881058618,128,32,12.176670704770398,383.092416814126,7,0.6952463717478681,3.019798599235875,1,0,1
671,49.482156523201944,66.98605734675299,0.9236979834384564,1.983030626754862,63.140718171211006,897.105791583334,56.37494520764089,5.810306375276886,8.77768361787551,256,32,60.33907005074493,804.9021969117982,6,1.7440078264580812,4.555380833873691,2,0,1
434,29.14740103773808,80.94608928440132,3.00462183337927,2.53619749108432,81.94230340290665,882.210885770245,58.80694640036111,8.913763764526147,2.1135738190736495,256,64,63.85644586315173,547.2978791802637,6,0.7851052006905583,3.3526632880867386,4,1,1
1345,7.75637819844451,51.35971111772382,8.79026750622895,4.979228008581364,68.12470297794096,425.2604733137827,44.29956625497357,6.0012114391573705,8.590072139643517,128,32,48.971557970012086,274.1438895661707,6,1.1155502389620549,2.4486737976255677,1,0,1
136,34.7493644997569,6.416703308530354,7.672372985636432,0.8930395466182639,66.88181740817953,424.1543510744587,50.767119868264686,2.6580159305706808,7.842052010707276,192,64,24.000586343808948,772.6703214944138,10,1.9532882553652775,0.6256981384340836,2,1,1
1088,44.98943475897654,54.01158688454248,0.31935063122081087,4.9121188358005625,40.55765267332927,161.96177381911787,63.5788023151501,1.2548648051375817,6.306596394835736,256,16,18.11151509017658,219.2782561473061,9,1.2854118623693942,4.8147740284314215,3,1,1
377,37.51379527311111,93.63917689093049,5.06695688521607,1.8807489211472195,82.91434470705607,258.1915388547483,48.57831612169173,6.45638979611423,8.577096439314854,128,64,35.06338785096026,260.3379981215163,3,1.0009439895131524,0.48458815161221236,2,0,1
1319,4.745553190932935,60.16370590231359,2.819406190475426,1.0016024303691067,32.18583535688622,925.7379127445706,20.838829105109994,5.677959765335822,3.6417461198833845,128,16,47.21653436800099,782.8803355916325,4,0.19624945952397588,0.9344689475206522,0,0,1
1015,44.89832487844032,81.13332135781867,6.5215920247144235,2.07054541061998,26.422428529576052,141.89497492426693,20.774251819850946,6.882080017472589,2.0773243838211837,192,32,61.37666534758756,793.1302246641593,3,1.6419285817342435,4.115730626208621,0,1,1
583,39.90253990713828,80.21511219078332,7.2433834376752655,3.0699756201740858,39.13791469812031,968.7308471969079,59.67865100296362,4.864267501804702,1.9918864134923284,128,64,10.10001020147997,811.7031419237937,9,1.2847666775682423,2.5029861090952745,2,0,1
1365,8.756891105175104,93.28078087828463,8.642339513579897,1.0674869695549793,62.01249765907952,505.2338116649812,70.83425224733588,8.338695549663765,3.068409681249189,192,32,66.88511353882905,363.9926119754041,5,0.21704863005824837,0.973515568148398,1,0,1
